time,,,MPC,RL,RL_opal_RT
33.94,0.00050125,0.000139475,501.25,139.4748688,
33.96,0.00049902,0.000139236,499.02,139.2364502,
33.98,0.00050069,0.000159979,500.69,159.9788666,
34,0.00050188,0.000140429,501.88,140.4285431,
34.02,0.00050034,0.000138283,500.34,138.2827759,
34.04,0.00050167,0.000142336,501.67,142.3358917,
34.06,0.00050041,0.00013566,500.41,135.6601715,
34.08,0.00050139,0.000123978,501.39,123.9776611,
34.1,0.00050244,0.000121832,502.44,121.8318939,
34.12,0.00050062,0.000135183,500.62,135.1833344,
34.14,0.00050013,0.000142574,500.13,142.5743103,
34.16,0.00050174,0.000139236,501.74,139.2364502,
34.18,0.00049985,0.00013876,499.85,138.759613,
34.2,0.00049929,0.000146389,499.29,146.3890076,
34.22,0.00050118,0.000142336,501.18,142.3358917,
34.24,0.00050698,0.000144958,506.98,144.9584961,
34.26,0.00049902,0.000141144,499.02,141.1437988,
34.28,0.00050383,0.000143766,503.83,143.7664032,
34.3,0.00050258,0.000144958,502.58,144.9584961,
34.32,0.00049978,0.000137806,499.78,137.8059387,
34.34,0.00050733,0.00012517,507.33,125.169754,
34.36,0.00050139,0.00014472,501.39,144.7200775,
34.38,0.00049992,0.000140429,499.92,140.4285431,
34.4,0.00050258,0.000153303,502.58,153.3031464,
34.42,0.00050195,0.000149727,501.95,149.7268677,
34.44,0.00050404,0.000145674,504.04,145.6737518,
34.46,0.00050076,0.000127316,500.76,127.3155212,
34.48,0.00050104,0.000147343,501.04,147.3426819,
34.5,0.00049964,0.000142336,499.64,142.3358917,
34.52,0.00050153,0.000145197,501.53,145.1969147,
34.54,0.00050642,0.000143528,506.42,143.5279846,
34.56,0.00050223,0.000139713,502.23,139.7132874,
34.58,0.00049958,0.000137806,499.58,137.8059387,
34.6,0.00050139,0.000144482,501.39,144.4816589,
34.62,0.00050251,0.000141621,502.51,141.620636,
34.64,0.00049999,0.000143051,499.99,143.0511475,
34.66,0.0005016,0.000141859,501.6,141.8590546,
34.68,0.00050083,0.00014329,500.83,143.289566,
34.7,0.0005009,0.000138521,500.9,138.5211945,
34.72,0.0005023,0.000137806,502.3,137.8059387,
34.74,0.00050286,0.000141621,502.86,141.620636,
34.76,0.00050076,0.000140905,500.76,140.9053802,
34.78,0.00050209,0.000148058,502.09,148.0579376,
34.8,0.00050314,0.000138283,503.14,138.2827759,
34.82,0.00050006,0.000139475,500.06,139.4748688,
34.84,0.00049957,0.000145912,499.57,145.9121704,
34.86,0.00050495,0.000138998,504.95,138.9980316,
34.88,0.00049929,0.000137568,499.29,137.5675201,
34.9,0.00050216,0.000135422,502.16,135.4217529,
34.92,0.00050216,0.000143051,502.16,143.0511475,
34.94,0.00049964,0.000136852,499.64,136.8522644,
34.96,0.00050572,0.000138044,505.72,138.0443573,
34.98,0.00050034,0.000148773,500.34,148.7731934,
35,0.00050216,0.00014472,502.16,144.7200775,
35.02,0.0005016,0.000144958,501.6,144.9584961,
35.04,0.00049944,0.000146627,499.44,146.6274261,
35.06,0.00050838,0.000131369,508.38,131.3686371,
35.08,0.0004993,0.000127554,499.3,127.5539398,
35.1,0.00050069,0.0001266,500.69,126.6002655,
35.12,0.00049951,0.000138044,499.51,138.0443573,
35.14,0.00050111,0.000140667,501.11,140.6669617,
35.16,0.00050586,0.000141144,505.86,141.1437988,
35.18,0.00050188,0.000142336,501.88,142.3358917,
35.2,0.00050013,0.00014472,500.13,144.7200775,
35.22,0.00049916,0.00014019,499.16,140.1901245,
35.24,0.00050195,0.000149488,501.95,149.4884491,
35.26,0.00050481,0.000135183,504.81,135.1833344,
35.28,0.00050097,0.000117302,500.97,117.3019409,
35.3,0.00050286,0.000127554,502.86,127.5539398,
35.32,0.00050181,0.000120401,501.81,120.4013824,
35.34,0.00050286,0.000139475,502.86,139.4748688,
35.36,0.00049992,0.000137568,499.92,137.5675201,
35.38,0.00050237,0.000148773,502.37,148.7731934,
35.4,0.00050314,0.000163555,503.14,163.5551453,
35.42,0.00050062,0.000139236,500.62,139.2364502,
35.44,0.00050209,0.000135899,502.09,135.8985901,
35.46,0.000503,0.000146627,503,146.6274261,
35.48,0.00050691,0.000139475,506.91,139.4748688,
35.5,0.00050258,0.000150204,502.58,150.2037048,
35.52,0.00050286,0.000132322,502.86,132.3223114,
35.54,0.00049895,0.000145674,498.95,145.6737518,
35.56,0.00050272,0.000136614,502.72,136.6138458,
35.58,0.00051054,0.000150204,510.54,150.2037048,
35.6,0.00049992,0.000136852,499.92,136.8522644,
35.62,0.00050041,0.000145674,500.41,145.6737518,
35.64,0.00050104,0.000137329,501.04,137.3291016,
35.66,0.00050139,0.000146627,501.39,146.6274261,
35.68,0.00050635,0.000139236,506.35,139.2364502,
35.7,0.00050174,0.000143766,501.74,143.7664032,
35.72,0.00049902,0.000136614,499.02,136.6138458,
35.74,0.00050216,0.000143766,502.16,143.7664032,
35.76,0.00050027,0.000137806,500.27,137.8059387,
35.78,0.00050321,0.000145435,503.21,145.4353333,
35.8,0.00049944,0.00013876,499.44,138.759613,
35.82,0.00050153,0.000143051,501.53,143.0511475,
35.84,0.00050027,0.000139713,500.27,139.7132874,
35.86,0.00050104,0.000141859,501.04,141.8590546,
35.88,0.00050188,0.00011611,501.88,116.109848,
35.9,0.00050132,0.000136375,501.32,136.3754272,
35.92,0.00050055,0.000150204,500.55,150.2037048,
35.94,0.00050006,0.000144005,500.06,144.0048218,
35.96,0.00050181,0.00013566,501.81,135.6601715,
35.98,0.00049992,0.000137568,499.92,137.5675201,
36,0.0005009,0.000155926,500.9,155.9257507,
36.02,0.00049992,0.000138998,499.92,138.9980316,
36.04,0.0004995,0.000138283,499.5,138.2827759,
36.06,0.00050314,0.000137329,503.14,137.3291016,
36.08,0.00050125,0.00014782,501.25,147.819519,
36.1,0.00050551,0.00013876,505.51,138.759613,
36.12,0.00050146,0.000137091,501.46,137.090683,
36.14,0.0005023,0.000142574,502.3,142.5743103,
36.16,0.00050251,0.000147581,502.51,147.5811005,
36.18,0.00050132,0.000142813,501.32,142.8127289,
36.2,0.00050635,0.000138044,506.35,138.0443573,
36.22,0.00050272,0.000137568,502.72,137.5675201,
36.24,0.00049999,0.000142574,499.99,142.5743103,
36.26,0.00050188,0.000140429,501.88,140.4285431,
36.28,0.00050097,0.000137091,500.97,137.090683,
36.3,0.00050621,0.000124931,506.21,124.9313354,
36.32,0.0005009,0.00014329,500.9,143.289566,
36.34,0.00049944,0.00014329,499.44,143.289566,
36.36,0.00049958,0.000136137,499.58,136.1370087,
36.38,0.00049964,0.000121832,499.64,121.8318939,
36.4,0.00049985,0.000116587,499.85,116.5866852,
36.42,0.00050216,0.000118732,502.16,118.7324524,
36.44,0.00049944,0.000139713,499.44,139.7132874,
36.46,0.00050097,0.00013876,500.97,138.759613,
36.48,0.00050216,0.000137091,502.16,137.090683,
36.5,0.00049964,0.000148296,499.64,148.2963562,
36.52,0.00049944,0.00013876,499.44,138.759613,
36.54,0.00050307,0.000137568,503.07,137.5675201,
36.56,0.00049992,0.000137806,499.92,137.8059387,
36.58,0.00050146,0.000147581,501.46,147.5811005,
36.6,0.00050188,0.00014019,501.88,140.1901245,
36.62,0.00050635,0.000138044,506.35,138.0443573,
36.64,0.00050076,0.000137091,500.76,137.090683,
36.66,0.0005002,0.00013876,500.2,138.759613,
36.68,0.00050034,0.000145912,500.34,145.9121704,
36.7,0.00050097,0.000135422,500.97,135.4217529,
36.72,0.00050649,0.000135899,506.49,135.8985901,
36.74,0.00050202,0.000137329,502.02,137.3291016,
36.76,0.00050167,0.00013876,501.67,138.759613,
36.78,0.00050034,0.000137329,500.34,137.3291016,
36.8,0.00050083,0.000136852,500.83,136.8522644,
36.82,0.0005037,0.000136852,503.7,136.8522644,
36.84,0.00049992,0.000145674,499.92,145.6737518,
36.86,0.00050062,0.000137568,500.62,137.5675201,
36.88,0.00050174,0.000137329,501.74,137.3291016,
36.9,0.00050209,0.000135899,502.09,135.8985901,
36.92,0.0005053,0.000145197,505.3,145.1969147,
36.94,0.00049951,0.000124216,499.51,124.2160797,
36.96,0.0005002,0.000133753,500.2,133.7528229,
36.98,0.00049874,0.000136137,498.74,136.1370087,
37,0.00050139,0.000137568,501.39,137.5675201,
37.02,0.00050474,0.000144482,504.74,144.4816589,
37.04,0.00050104,0.000116587,501.04,116.5866852,
37.06,0.00050286,0.000115633,502.86,115.6330109,
37.08,0.00050153,0.000115633,501.53,115.6330109,
37.1,0.00050013,0.000144005,500.13,144.0048218,
37.12,0.00050719,0.000137806,507.19,137.8059387,
37.14,0.00050034,0.000136614,500.34,136.6138458,
37.16,0.00049895,0.000137329,498.95,137.3291016,
37.18,0.00050209,0.000137568,502.09,137.5675201,
37.2,0.00049978,0.000116587,499.78,116.5866852,
37.22,0.00050649,0.00011754,506.49,117.5403595,
37.24,0.00050272,0.000117064,502.72,117.0635223,
37.26,0.0005016,0.000117302,501.6,117.3019409,
37.28,0.00050223,0.000144005,502.23,144.0048218,
37.3,0.00050027,0.000137091,500.27,137.090683,
37.32,0.00050118,0.000136614,501.18,136.6138458,
37.34,0.00050335,0.000138283,503.35,138.2827759,
37.36,0.000503,0.000136614,503,136.6138458,
37.38,0.00049992,0.000145912,499.92,145.9121704,
37.4,0.00050083,0.000138283,500.83,138.2827759,
37.42,0.00050146,0.000134706,501.46,134.7064972,
37.44,0.00049895,0.000115633,498.95,115.6330109,
37.46,0.00050167,0.000147343,501.67,147.3426819,
37.48,0.00050013,0.000135183,500.13,135.1833344,
37.5,0.00050321,0.000136137,503.21,136.1370087,
37.52,0.00050314,0.000134945,503.14,134.9449158,
37.54,0.00050761,0.00014925,507.61,149.2500305,
37.56,0.00050111,0.00013876,501.11,138.759613,
37.58,0.00050034,0.000137091,500.34,137.090683,
37.6,0.00049846,0.000135422,498.46,135.4217529,
37.62,0.00049944,0.000142813,499.44,142.8127289,
37.64,0.00050789,0.000137329,507.89,137.3291016,
37.66,0.00049978,0.000137091,499.78,137.090683,
37.68,0.00049881,0.000137806,498.81,137.8059387,
37.7,0.00050202,0.000135183,502.02,135.1833344,
37.72,0.0005002,0.000138044,500.2,138.0443573,
37.74,0.00050663,0.00014329,506.63,143.289566,
37.76,0.00050013,0.000144243,500.13,144.2432404,
37.78,0.0005002,0.000136375,500.2,136.3754272,
37.8,0.00050167,0.000137568,501.67,137.5675201,
37.82,0.00050006,0.000157356,500.06,157.3562622,
37.84,0.00050691,0.000141859,506.91,141.8590546,
37.86,0.00050062,0.000146627,500.62,146.6274261,
37.88,0.00050118,0.00014019,501.18,140.1901245,
37.9,0.00050209,0.000137806,502.09,137.8059387,
37.92,0.00050153,0.00013566,501.53,135.6601715,
37.94,0.00049936,0.000116825,499.36,116.8251038,
37.96,0.00050307,0.000149012,503.07,149.0116119,
37.98,0.00050265,0.000145435,502.65,145.4353333,
38,0.00049985,0.000139475,499.85,139.4748688,
38.02,0.00050083,0.000137568,500.83,137.5675201,
38.04,0.00049971,0.000145912,499.71,145.9121704,
38.06,0.00050118,0.000141144,501.18,141.1437988,
38.08,0.00050139,0.000133753,501.39,133.7528229,
38.1,0.00049951,0.000137806,499.51,137.8059387,
38.12,0.00050188,0.000145912,501.88,145.9121704,
38.14,0.00049909,0.000142574,499.09,142.5743103,
38.16,0.00050153,0.000136852,501.53,136.8522644,
38.18,0.00050132,0.000137568,501.32,137.5675201,
38.2,0.00050342,0.000138044,503.42,138.0443573,
38.22,0.00049985,0.0001297,499.85,129.699707,
38.24,0.00050153,0.00013876,501.53,138.759613,
38.26,0.0005081,0.000136614,508.1,136.6138458,
38.28,0.00049957,0.000136614,499.57,136.6138458,
38.3,0.00050083,0.000146389,500.83,146.3890076,
38.32,0.00050055,0.000137568,500.55,137.5675201,
38.34,0.00050013,0.000134706,500.13,134.7064972,
38.36,0.00050628,0.000136852,506.28,136.8522644,
38.38,0.00050111,0.000150681,501.11,150.680542,
38.4,0.00050202,0.000137329,502.02,137.3291016,
38.42,0.0005009,0.000137329,500.9,137.3291016,
38.44,0.00050055,0.000136137,500.55,136.1370087,
38.46,0.00050754,0.00015974,507.54,159.740448,
38.48,0.0005002,0.000123262,500.2,123.2624054,
38.5,0.00050328,0.000132561,503.28,132.56073,
38.52,0.00049839,0.000136614,498.39,136.6138458,
38.54,0.00050153,0.00014782,501.53,147.819519,
38.56,0.00050439,0.000137329,504.39,137.3291016,
38.58,0.00050118,0.000123978,501.18,123.9776611,
38.6,0.00050062,0.00012207,500.62,122.0703125,
38.62,0.00049964,0.000150919,499.64,150.9189606,
38.64,0.00050321,0.000157595,503.21,157.5946808,
38.66,0.00050034,0.000140429,500.34,140.4285431,
38.68,0.00049929,0.000123978,499.29,123.9776611,
38.7,0.00050237,0.000128269,502.37,128.2691956,
38.72,0.00049888,0.000124454,498.88,124.4544983,
38.74,0.00049971,0.000117064,499.71,117.0635223,
38.76,0.00050083,0.000117064,500.83,117.0635223,
38.78,0.00049943,0.000128508,499.43,128.5076141,
38.8,0.00050083,0.000132799,500.83,132.7991486,
38.82,0.00050188,0.00014782,501.88,147.819519,
38.84,0.00050041,0.000139475,500.41,139.4748688,
38.86,0.00050272,0.000144005,502.72,144.0048218,
38.88,0.0005053,0.000136852,505.3,136.8522644,
38.9,0.00049971,0.000145197,499.71,145.1969147,
38.92,0.00050153,0.000135183,501.53,135.1833344,
38.94,0.00050181,0.00014329,501.81,143.289566,
38.96,0.00050006,0.000135899,500.06,135.8985901,
38.98,0.00050852,0.000146389,508.52,146.3890076,
39,0.00050055,0.000138521,500.55,138.5211945,
39.02,0.00049958,0.000144005,499.58,144.0048218,
39.04,0.000503,0.000138283,503,138.2827759,
39.06,0.00049978,0.000121593,499.78,121.5934753,
39.08,0.00050921,0.000133991,509.21,133.9912415,
39.1,0.00050097,0.000139236,500.97,139.2364502,
39.12,0.00049929,0.000136375,499.29,136.3754272,
39.14,0.00050286,0.000143528,502.86,143.5279846,
39.16,0.00049964,0.000142336,499.64,142.3358917,
39.18,0.00050174,0.000141382,501.74,141.3822174,
39.2,0.00050342,0.000138998,503.42,138.9980316,
39.22,0.00050237,0.000138283,502.37,138.2827759,
39.24,0.00050418,0.000148535,504.18,148.5347748,
39.26,0.00050146,0.000138044,501.46,138.0443573,
39.28,0.00050083,0.00013566,500.83,135.6601715,
39.3,0.00050174,0.000117064,501.74,117.0635223,
39.32,0.00049916,0.000115633,499.16,115.6330109,
39.34,0.00050321,0.000121355,503.21,121.3550568,
39.36,0.00050048,0.00013423,500.48,134.22966,
39.38,0.00049958,0.00014329,499.58,143.289566,
39.4,0.0005097,0.000158548,509.7,158.5483551,
39.42,0.00050013,0.000139713,500.13,139.7132874,
39.44,0.00050314,0.000138044,503.14,138.0443573,
39.46,0.00050363,0.000141859,503.63,141.8590546,
39.48,0.00050034,0.000137329,500.34,137.3291016,
39.5,0.00050831,0.000138521,508.31,138.5211945,
39.52,0.00050167,0.000136614,501.67,136.6138458,
39.54,0.00050132,0.000138521,501.32,138.5211945,
39.56,0.00050279,0.000136375,502.79,136.3754272,
39.58,0.00050244,0.000140429,502.44,140.4285431,
39.6,0.00050495,0.000138044,504.95,138.0443573,
39.62,0.0005023,0.000139236,502.3,139.2364502,
39.64,0.00050349,0.000137329,503.49,137.3291016,
39.66,0.00050209,0.000150681,502.09,150.680542,
39.68,0.00050188,0.00013423,501.88,134.22966,
39.7,0.00050181,0.000144482,501.81,144.4816589,
39.72,0.0004993,0.000137806,499.3,137.8059387,
39.74,0.00050202,0.000148535,502.02,148.5347748,
39.76,0.00050027,0.000138283,500.27,138.2827759,
39.78,0.00049971,0.000137568,499.71,137.5675201,
39.8,0.00050237,0.000137806,502.37,137.8059387,
39.82,0.00050223,0.00014472,502.23,144.7200775,
39.84,0.00050139,0.000115633,501.39,115.6330109,
39.86,0.00049971,0.00013876,499.71,138.759613,
39.88,0.00050209,0.000134706,502.09,134.7064972,
39.9,0.00050069,0.000136137,500.69,136.1370087,
39.92,0.00050593,0.000138283,505.93,138.2827759,
39.94,0.00050125,0.000137568,501.25,137.5675201,
39.96,0.00049936,0.000136852,499.36,136.8522644,
39.98,0.00049999,0.00013566,499.99,135.6601715,
40,0.0005002,0.000146389,500.2,146.3890076,
40.02,0.00050551,0.000138044,505.51,138.0443573,
40.04,0.00050034,0.000138521,500.34,138.5211945,
40.06,0.00050013,0.000137091,500.13,137.090683,
40.08,0.00050181,0.000146627,501.81,146.6274261,
40.1,0.00050342,0.000119209,503.42,119.2092896,
40.12,0.00050509,0.000117302,505.09,117.3019409,
40.14,0.00050167,0.000116825,501.67,116.8251038,
40.16,0.0004995,0.000118971,499.5,118.970871,
40.18,0.00049971,0.000145197,499.71,145.1969147,
40.2,0.00049957,0.000137329,499.57,137.3291016,
40.22,0.00050775,0.000137329,507.75,137.3291016,
40.24,0.00050062,0.000136852,500.62,136.8522644,
40.26,0.00050202,0.000147104,502.02,147.1042633,
40.28,0.00050013,0.000138044,500.13,138.0443573,
40.3,0.00050244,0.000138998,502.44,138.9980316,
40.32,0.00049958,0.000138044,499.58,138.0443573,
40.34,0.00049909,0.000148773,499.09,148.7731934,
40.36,0.0005023,0.000138998,502.3,138.9980316,
40.38,0.00050146,0.000145435,501.46,145.4353333,
40.4,0.00049916,0.00013876,499.16,138.759613,
40.42,0.00050153,0.000138283,501.53,138.2827759,
40.44,0.0005002,0.00014019,500.2,140.1901245,
40.46,0.00050132,0.000141621,501.32,141.620636,
40.48,0.0005016,0.000138044,501.6,138.0443573,
40.5,0.00050335,0.000137806,503.35,137.8059387,
40.52,0.00050335,0.000139236,503.35,139.2364502,
40.54,0.00050139,0.000144482,501.39,144.4816589,
40.56,0.00050118,0.00013876,501.18,138.759613,
40.58,0.00050132,0.000136614,501.32,136.6138458,
40.6,0.0005009,0.000147343,500.9,147.3426819,
40.62,0.00050146,0.000144005,501.46,144.0048218,
40.64,0.00050775,0.000136852,507.75,136.8522644,
40.66,0.00050132,0.000139952,501.32,139.9517059,
40.68,0.00050209,0.00014782,502.09,147.819519,
40.7,0.00050272,0.00013566,502.72,135.6601715,
40.72,0.00050083,0.000142574,500.83,142.5743103,
40.74,0.00050844,0.000137091,508.44,137.090683,
40.76,0.00049992,0.00014925,499.92,149.2500305,
40.78,0.00050237,0.000142813,502.37,142.8127289,
40.8,0.00050041,0.000138044,500.41,138.0443573,
40.82,0.00049978,0.00013566,499.78,135.6601715,
40.84,0.00050537,0.000133514,505.37,133.5144043,
40.86,0.00049853,0.000149012,498.53,149.0116119,
40.88,0.000503,0.000135899,503,135.8985901,
40.9,0.00049992,0.000137806,499.92,137.8059387,
40.92,0.00050286,0.000133753,502.86,133.7528229,
40.94,0.00050607,0.000154972,506.07,154.9720764,
40.96,0.00050216,0.000138283,502.16,138.2827759,
40.98,0.00049964,0.000116348,499.64,116.3482666,
41,0.00050272,0.000135422,502.72,135.4217529,
41.02,0.00050076,0.000147104,500.76,147.1042633,
41.04,0.00050844,0.000138044,508.44,138.0443573,
41.06,0.00050132,0.000135899,501.32,135.8985901,
41.08,0.00050013,0.000115156,500.13,115.1561737,
41.1,0.00050251,0.000157595,502.51,157.5946808,
41.12,0.00050055,0.000137091,500.55,137.090683,
41.14,0.00050719,0.000137091,507.19,137.090683,
41.16,0.00050349,0.000134945,503.49,134.9449158,
41.18,0.00049951,0.00015521,499.51,155.210495,
41.2,0.00050209,0.000137091,502.09,137.090683,
41.22,0.0005016,0.000116825,501.6,116.8251038,
41.24,0.00050013,0.000115871,500.13,115.8714294,
41.26,0.00050027,0.000126362,500.27,126.3618469,
41.28,0.00050111,0.000119448,501.11,119.4477081,
41.3,0.00050076,0.000138998,500.76,138.9980316,
41.32,0.00049944,0.000136137,499.44,136.1370087,
41.34,0.00050286,0.000145912,502.86,145.9121704,
41.36,0.00050195,0.000148535,501.95,148.5347748,
41.38,0.00050272,0.000138998,502.72,138.9980316,
41.4,0.00050027,0.000135422,500.27,135.4217529,
41.42,0.00050097,0.000142813,500.97,142.8127289,
41.44,0.00050083,0.000148535,500.83,148.5347748,
41.46,0.00050006,0.000138044,500.06,138.0443573,
41.48,0.00049951,0.000138044,499.51,138.0443573,
41.5,0.00049971,0.000137568,499.71,137.5675201,
41.52,0.00050118,0.000137329,501.18,137.3291016,
41.54,0.00050404,0.000147581,504.04,147.5811005,
41.56,0.00050684,0.000138044,506.84,138.0443573,
41.58,0.00050006,0.000123024,500.06,123.0239868,
41.6,0.00050076,0.000116825,500.76,116.8251038,
41.62,0.00050139,0.000162601,501.39,162.6014709,
41.64,0.00050244,0.000138283,502.44,138.2827759,
41.66,0.00050956,0.000144482,509.56,144.4816589,
41.68,0.00050237,0.000137091,502.37,137.090683,
41.7,0.00050286,0.000158072,502.86,158.0715179,
41.72,0.0005009,0.000136614,500.9,136.6138458,
41.74,0.00050363,0.000146389,503.63,146.3890076,
41.76,0.00050586,0.000138044,505.86,138.0443573,
41.78,0.00050202,0.00015831,502.02,158.3099365,
41.8,0.00050097,0.000137091,500.97,137.090683,
41.82,0.00050013,0.00013876,500.13,138.759613,
41.84,0.0005009,0.000135183,500.9,135.1833344,
41.86,0.00050488,0.000157356,504.88,157.3562622,
41.88,0.00050244,0.000141859,502.44,141.8590546,
41.9,0.00050006,0.000139952,500.06,139.9517059,
41.92,0.00050223,0.000137329,502.23,137.3291016,
41.94,0.00050286,0.000145912,502.86,145.9121704,
41.96,0.00050593,0.000139475,505.93,139.4748688,
41.98,0.00050342,0.000137568,503.42,137.5675201,
42,0.00050076,0.00013876,500.76,138.759613,
42.02,0.00049971,0.000143766,499.71,143.7664032,
42.04,0.00050321,0.000139952,503.21,139.9517059,
42.06,0.00050041,0.000140429,500.41,140.4285431,
42.08,0.00050174,0.000137806,501.74,137.8059387,
42.1,0.00050279,0.00014925,502.79,149.2500305,
42.12,0.0005009,0.000167608,500.9,167.6082611,
42.14,0.00050237,0.000144005,502.37,144.0048218,
42.16,0.00049888,0.000156403,498.88,156.4025879,
